ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0;0.0039;False;False;81.0092;-87.57;-0.004;-0.0168;-75.1203;-85.37;359.8711;0.0053;273.3846;77.1636;0.147;-0.0005; ; ; ; ; ; ;112144;71.95618;inf;1499.72;80.8901;-86.8004;1.5535;1.1332;-76.0956;-85.3875;352.7756;353.8196;293.3788;42.5392;357.5352;4.2508;;;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.3, 0.0)_(-0.2, -0.4, -0.6, 0.7)_1.047773_System.String[];0.0;0.0108;0.0298;80.9766;-87.5197;1.1461;1.1797;-75.512;-85.0316;2.7192;357.7103;266.8649;52.057;0.343;4.5046
0.0;0.0079;False;False;81.0092;-87.5701;-0.0035;-0.0159;-75.1203;-85.37;359.8731;0.0096;273.3849;77.1636;0.1469;-0.0005;-0.0002;0.0093;0.0162;-0.0014;0.0000;-0.0002;112147;69.80653;inf;1499.77;80.8901;-86.8003;1.5541;1.1341;-76.0957;-85.3875;352.778;353.8236;293.3788;42.5394;357.5359;4.248;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.3, 0.0)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.0448;0.0108;0.0323;80.9766;-87.5232;1.1466;1.181;-75.5131;-85.0261;2.8333;357.707;266.3397;48.0863;0.4728;4.9659
0.0;0.0119;False;False;81.0093;-87.5701;-0.0031;-0.0153;-75.1204;-85.37;359.8741;0.0118;273.3858;77.1641;0.1469;-0.0005;0.0013;0.0064;0.0115;-0.0015;0.0003;0.0016;112150;70.86259;inf;1499.81;80.8901;-86.8002;1.5544;1.1347;-76.0957;-85.3875;352.7791;353.8259;293.3797;42.5402;357.5362;4.2464;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.3, 0.0)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.0865;0.0108;0.0358;80.9764;-87.527;1.1467;1.1816;-75.514;-85.0208;2.9451;357.8071;266.0941;44.017;0.5673;5.5084
0.0;0.0166;False;False;81.0093;-87.57;-0.0029;-0.0149;-75.1205;-85.37;359.8742;0.0129;273.388;77.1637;0.1468;-0.0005;0.0009;0.0043;0.0080;-0.0014;0.0002;0.0003;112153;71.41395;inf;1499.85;80.89;-86.8002;1.5547;1.1352;-76.0958;-85.3875;352.7795;353.827;293.3813;42.5401;357.5363;4.2456;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.3, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.3, 0.0)_(-0.1, -0.4, -0.6, 0.6)_1.047773_System.String[];0.1282;0.0108;0.0392;80.9763;-87.5313;1.1467;1.1819;-75.5147;-85.0155;2.9955;358.0266;266.0222;39.8738;0.6593;6.1519
0.0;0.0207;False;False;81.0093;-87.5698;-0.0028;-0.0146;-75.1205;-85.37;359.8741;0.0129;273.3909;77.1634;0.1468;-0.0005;0.0061;0.0027;0.0054;-0.0015;0.0013;0.0020;112156;71.69798;inf;1499.89;80.89;-86.8001;1.5549;1.1355;-76.0958;-85.3875;352.7794;353.8274;293.3839;42.5395;357.5363;4.2454;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.3, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.3, 0.0)_(-0.1, -0.4, -0.6, 0.6)_1.047773_System.String[];0.1698;0.0109;0.0431;80.9763;-87.5355;1.1467;1.182;-75.5153;-85.0103;3.0135;358.3855;265.9896;35.9592;0.6928;6.7646
0.0;0.0255;False;False;81.0094;-87.5696;-0.0027;-0.0144;-75.1206;-85.3699;359.8738;0.0123;273.3943;77.1638;0.1468;-0.0004;0.0082;0.0016;0.0035;-0.0015;0.0017;0.0024;112159;71.84541;inf;1499.93;80.89;-86.7998;1.555;1.1357;-76.0959;-85.3874;352.7792;353.827;293.3873;42.5403;357.5362;4.2456;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, 0.0)_(-0.1, -0.4, -0.6, 0.6)_1.047773_System.String[];0.2115;0.0112;0.0467;80.9764;-87.5397;1.1472;1.1819;-75.5164;-85.0054;3.0112;358.8416;265.9022;32.2881;0.7503;7.3122
0.0;0.0301;False;False;81.0094;-87.5692;-0.0026;-0.0143;-75.1206;-85.3698;359.873;0.0114;273.3961;77.1633;0.1467;-0.0004;0.0087;0.0009;0.0022;-0.0014;0.0018;0.0004;112162;71.84894;inf;1499.98;80.8901;-86.7995;1.555;1.1359;-76.096;-85.3874;352.7787;353.8263;293.3894;42.54;357.5359;4.2462;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, 0.1)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.2533;0.0119;0.0482;80.9766;-87.5434;1.1477;1.1817;-75.5179;-85.001;3.02;359.3499;265.6218;29.0468;0.8478;7.7427
0.0;0.0352;False;False;81.0095;-87.5688;-0.0026;-0.0143;-75.1207;-85.3698;359.8723;0.0104;273.3978;77.1638;0.1467;-0.0004;0.0113;0.0004;0.0013;-0.0015;0.0024;0.0025;112165;71.84293;inf;1500.02;80.8901;-86.7991;1.5551;1.1359;-76.096;-85.3873;352.7778;353.8255;293.3915;42.5402;357.5356;4.2468;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, 0.1)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.295;0.0126;0.0482;80.9767;-87.5464;1.1484;1.1811;-75.5199;-84.9975;3.0837;359.8638;265.1711;26.4338;0.9669;8.0298
0.0;0.0401;False;False;81.0095;-87.5682;-0.0026;-0.0142;-75.1208;-85.3696;359.8716;0.0092;273.3999;77.1628;0.1467;-0.0004;0.0145;0.0001;0.0006;-0.0014;0.0030;0.0010;112168;71.91953;inf;1500.06;80.8901;-86.7986;1.5551;1.136;-76.0961;-85.3872;352.7773;353.8246;293.3937;42.5389;357.5353;4.2475;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, 0.1)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.3367;0.013;0.0482;80.9768;-87.5488;1.1492;1.1806;-75.5219;-84.9944;3.1743;0.2612;264.6204;24.4808;1.1125;8.1871
0.0;0.0443;False;False;81.0096;-87.5674;-0.0026;-0.0142;-75.1208;-85.3695;359.8711;0.0078;273.4016;77.164;0.1466;-0.0003;0.0233;-0.0002;0.0001;-0.0015;0.0048;0.0018;112171;71.93404;inf;1500.1;80.8902;-86.798;1.5551;1.136;-76.0961;-85.3871;352.7767;353.8236;293.3952;42.5397;357.5351;4.2481;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.8, 0.5, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, 0.1)_(-0.1, -0.4, -0.6, 0.7)_1.047773_System.String[];0.3784;0.013;0.0482;80.9771;-87.5502;1.1497;1.1802;-75.5238;-84.9922;3.2533;0.4901;264.1815;23.3376;1.2399;8.2849
